"userid";"uIndex";"adid";"aIndex";"Rating"
923911;4294;3985256;127;0
979495;4571;3985256;127;1.5
998937;4651;3985256;127;4
1040846;4831;3985256;127;4
1071587;4978;3985256;127;4
1105138;5147;3985256;127;4
1134196;5286;3985256;127;3
1304711;6034;3985256;127;4
1375107;6362;3985256;127;3.5
1385613;6397;3985256;127;4
1457696;6725;3985256;127;4.5
1459396;6733;3985256;127;2.5
1514766;6970;3985256;127;4
1526558;7019;3985256;127;4.5
1645169;7600;3985256;127;4
1763617;8166;3985256;127;3
1889882;8736;3985256;127;4
1949793;9017;3985256;127;4
165755;741;3991101;128;3.5
181068;819;3991101;128;3.5
364252;1727;3991101;128;4
390133;1851;3991101;128;4
494236;2309;3991101;128;4
545226;2554;3991101;128;2
564906;2647;3991101;128;1
661908;3112;3991101;128;4
755818;3524;3991101;128;4
787994;3674;3991101;128;2
893715;4160;3991101;128;4
947547;4415;3991101;128;4
956496;4451;3991101;128;3.5
1132375;5278;3991101;128;4
1295122;5998;3991101;128;2.5
1307172;6047;3991101;128;3.5
1316746;6094;3991101;128;4
1326347;6140;3991101;128;4
1417269;6525;3991101;128;3.5
1568548;7234;3991101;128;2.5
1673462;7736;3991101;128;5
1708802;7890;3991101;128;4
1792029;8292;3991101;128;4
1837908;8497;3991101;128;4
616756;2904;4000000;129;0.5
1063723;4941;4004262;130;0
721533;3383;4029578;131;4
1099799;5121;4029578;131;0
214883;1000;4030219;132;3
261541;1212;4030219;132;4
361001;1717;4030219;132;4.5
371517;1778;4030219;132;3.5
472526;2215;4030219;132;4
507765;2377;4030219;132;4
734609;3435;4030219;132;5
744213;3478;4030219;132;3
1071101;4974;4030219;132;3.5
1084393;5056;4030219;132;4
161607;726;4030221;133;4
361001;1717;4030221;133;4.5
409910;1930;4030221;133;4.5
1746488;8078;4030221;133;4
361001;1717;4030223;134;4.5
409910;1930;4030223;134;4.5
1636726;7565;4030223;134;3.5
369539;1768;4034569;135;4
1930147;8924;4034569;135;4
659848;3103;4034882;136;0
53373;246;4058848;137;4
316806;1493;4058848;137;4.5
353927;1681;4058848;137;4
567235;2659;4058848;137;3.5
580688;2717;4058848;137;4
756976;3535;4058848;137;4
792582;3687;4058848;137;4
975563;4544;4058848;137;4
1023868;4762;4058848;137;3.5
1086352;5071;4058848;137;4
1153143;5381;4058848;137;3.5
1220446;5676;4058848;137;3.5
1233276;5727;4058848;137;4
1237880;5749;4058848;137;4
1280670;5941;4058848;137;4
1549766;7149;4058848;137;4
1562654;7210;4058848;137;4
1569933;7242;4058848;137;4
1705165;7873;4058848;137;4
1758238;8137;4058848;137;4
1781292;8240;4058848;137;1
1897585;8767;4058848;137;5
1946987;9001;4058848;137;4
80089;378;4068045;138;4
167452;752;4068045;138;4
490622;2293;4068045;138;4
864991;4016;4068045;138;4
879637;4094;4068045;138;3
881359;4099;4068045;138;3
884922;4119;4068045;138;4
975944;4545;4068045;138;3.5
982641;4587;4068045;138;4
1115489;5199;4068045;138;4
1309101;6061;4068045;138;4
1410466;6495;4068045;138;4
1479447;6817;4068045;138;2.5
1551540;7156;4068045;138;4
1646504;7607;4068045;138;4
1928435;8914;4068045;138;0
527895;2469;4072629;139;0
57471;267;4085440;140;4
148328;688;4085440;140;5
195457;885;4085440;140;4
196461;893;4085440;140;3.5
210639;968;4085440;140;3
320428;1511;4085440;140;2.5
422357;1983;4085440;140;4
568438;2664;4085440;140;4
583974;2733;4085440;140;3.5
680073;3184;4085440;140;4.5
711822;3327;4085440;140;4
717319;3364;4085440;140;4
718025;3367;4085440;140;4
793693;3693;4085440;140;4
803386;3746;4085440;140;4
858779;3990;4085440;140;2.5
937573;4358;4085440;140;1.5
1065666;4949;4085440;140;1
1226679;5708;4085440;140;2
1246692;5795;4085440;140;4
1317087;6097;4085440;140;4
1392162;6417;4085440;140;4
1532783;7057;4085440;140;3
598237;2819;4087338;141;5
1153816;5391;4087338;141;4
1509313;6955;4087338;141;2.5
86089;402;4087341;142;4
434352;2040;4087341;142;4
595767;2807;4087341;142;4.5
638152;3007;4087341;142;5
1961904;9070;4087341;142;4
229053;1065;4087428;143;1.5
267700;1250;4087528;144;0
278372;1305;4087528;144;3.5
574095;2692;4087528;144;4
584050;2735;4087528;144;0.5
1196209;5570;4087528;144;4.5
1355261;6264;4087528;144;4
1844261;8534;4087528;144;5
1921604;8880;4087528;144;4
1952240;9032;4087528;144;2.5
27920;120;4089995;145;3.5
38661;179;4089995;145;4
181506;822;4089995;145;4
247958;1155;4089995;145;4
428183;2016;4089995;145;4
476976;2234;4089995;145;4
518249;2418;4089995;145;4
572506;2681;4089995;145;4
623984;2943;4089995;145;4
651777;3075;4089995;145;4
659898;3105;4089995;145;4
776081;3621;4089995;145;5
783752;3658;4089995;145;4
922133;4288;4089995;145;5
999006;4653;4089995;145;4
1046529;4860;4089995;145;4
1058671;4913;4089995;145;4
1092896;5097;4089995;145;4
1114932;5196;4089995;145;4
1248460;5798;4089995;145;4
1253118;5812;4089995;145;4
1411749;6503;4089995;145;4
1471058;6785;4089995;145;1.5
1497835;6894;4089995;145;3
1522977;7006;4089995;145;4
1570493;7247;4089995;145;4
1625558;7514;4089995;145;4
1666438;7699;4089995;145;4
1721704;7960;4089995;145;4
1770004;8192;4089995;145;4.5
1808884;8360;4089995;145;4
1846508;8544;4089995;145;4
1964689;9081;4089995;145;4
1976443;9136;4089995;145;1.5
55093;252;4090475;146;2
59073;276;4090475;146;3.5
95544;442;4090475;146;4
192901;871;4090475;146;3
342677;1622;4090475;146;4
429904;2022;4090475;146;4
617370;2910;4090475;146;1
665335;3126;4090475;146;4
833161;3870;4090475;146;4
865047;4018;4090475;146;4
884406;4116;4090475;146;4
890011;4145;4090475;146;4
1164024;5427;4090475;146;4
1194034;5561;4090475;146;3.5
1199253;5584;4090475;146;4
1561762;7206;4090475;146;4
1618829;7478;4090475;146;4
1640798;7587;4090475;146;1
1918636;8864;4090475;146;2.5
844600;3922;4093925;147;4
1126254;5251;4093925;147;4
1274440;5919;4093925;147;4.5
1864638;8616;4093925;147;2
1900883;8781;4093925;147;2
1961171;9065;4093925;147;4
286258;1342;4094092;148;2.5
337137;1603;4094092;148;1.5
425496;1996;4094092;148;4
517136;2412;4094092;148;4.5
745493;3482;4094092;148;4
1107613;5156;4094092;148;4
1278063;5931;4094092;148;2
1372306;6344;4094092;148;4.5
1572272;7251;4094092;148;0
1798199;8319;4094092;148;3.5
461135;2160;4094636;149;3.5
589673;2769;4094636;149;3.5
742254;3461;4094636;149;3.5
784444;3665;4094636;149;4
950959;4423;4094636;149;4
1006759;4693;4094636;149;2
1088218;5081;4094636;149;4
1161893;5418;4094636;149;4
1274440;5919;4094639;150;4.5
95443;440;4095499;151;3.5
292454;1369;4095499;151;4
408324;1920;4095499;151;1.5
426149;2003;4095499;151;4
611485;2882;4095499;151;4
616886;2905;4095499;151;2
780038;3641;4095499;151;4
839368;3896;4095499;151;4.5
941344;4384;4095499;151;3.5
1038191;4823;4095499;151;4
1086461;5072;4095499;151;4
1107263;5154;4095499;151;2.5
1112610;5184;4095499;151;4
1629201;7530;4095499;151;1
1868336;8639;4095499;151;2.5
1917578;8857;4095499;151;3
1274440;5919;4099283;152;4.5
15074;69;4100532;153;4
132614;609;4100532;153;4
810044;3770;4100532;153;0
967217;4497;4100532;153;4
1111642;5175;4100532;153;4
1240897;5767;4100532;153;1.5
1301724;6021;4100532;153;4.5
1686702;7791;4100532;153;4
32288;141;4103039;154;4
145605;672;4103039;154;1
363505;1726;4103039;154;3.5
578574;2708;4103039;154;4
661602;3110;4103039;154;3
1001888;4670;4103039;154;3.5
1180416;5498;4103039;154;4
1224642;5694;4103039;154;4
1245145;5784;4103039;154;3
1597120;7378;4103039;154;4
1939295;8967;4103039;154;4
415134;1947;4103057;155;1.5
1004096;4683;4103057;155;4
1045631;4859;4103057;155;2.5
1500137;6907;4103057;155;3
1768914;8185;4103057;155;5
1914177;8842;4103057;155;4
435295;2046;4103443;156;3.5
28960;126;4103543;157;4
152586;699;4103543;157;4
244612;1140;4103543;157;1.5
282029;1318;4103543;157;2
331776;1579;4103543;157;4
388719;1844;4103543;157;5
475377;2229;4103543;157;3.5
503009;2348;4103543;157;4
656642;3090;4103543;157;4.5
674643;3157;4103543;157;4
685494;3206;4103543;157;4
736051;3438;4103543;157;2
759284;3543;4103543;157;4
790207;3680;4103543;157;4
804452;3750;4103543;157;3
888478;4136;4103543;157;4
966606;4492;4103543;157;4
985067;4596;4103543;157;3.5
1033399;4799;4103543;157;4
1055393;4893;4103543;157;4
1231211;5721;4103543;157;3.5
1305480;6040;4103543;157;4
1308345;6053;4103543;157;2.5
1324529;6133;4103543;157;4
1337083;6186;4103543;157;1
1430095;6586;4103543;157;3
1590068;7328;4103543;157;4
1657622;7659;4103543;157;4
1708220;7886;4103543;157;4
1832591;8474;4103543;157;4
1839780;8504;4103543;157;4
1883891;8713;4103543;157;4
1911197;8825;4103543;157;4
1965157;9084;4103543;157;2.5
1967159;9092;4103543;157;4
1972379;9116;4103543;157;3
1986152;9189;4103543;157;1.5
1439798;6625;4103674;158;1.5
1186513;5524;4103992;159;4
1556414;7178;4103992;159;0
1931345;8931;4103992;159;4.5
4316;23;4104562;160;4
109237;504;4104562;160;4
165023;736;4104562;160;1
276442;1292;4104562;160;4
355894;1692;4104562;160;4
367654;1751;4104562;160;4
375543;1789;4104562;160;4
390094;1850;4104562;160;4
474671;2225;4104562;160;4
501165;2336;4104562;160;4
563525;2641;4104562;160;4
639297;3016;4104562;160;4
698011;3272;4104562;160;4
719013;3370;4104562;160;4
760799;3555;4104562;160;4
820103;3810;4104562;160;2.5
831367;3860;4104562;160;4
982171;4583;4104562;160;2.5
983685;4592;4104562;160;4
1049862;4870;4104562;160;2.5
1055678;4894;4104562;160;4
1059692;4920;4104562;160;1.5
1072314;4983;4104562;160;4
1103311;5137;4104562;160;4
1117328;5208;4104562;160;3.5
1122031;5233;4104562;160;3.5
1135383;5296;4104562;160;4
1138316;5308;4104562;160;1
1166628;5436;4104562;160;3.5
1189907;5545;4104562;160;1.5
1203433;5602;4104562;160;4
1222334;5686;4104562;160;1.5
1262789;5849;4104562;160;4
1266239;5866;4104562;160;1.5
1301782;6023;4104562;160;4.5
1337083;6186;4104562;160;1
1368360;6327;4104562;160;4
1371909;6340;4104562;160;4
1375892;6365;4104562;160;3
1419554;6535;4104562;160;5
1501562;6917;4104562;160;4
1516601;6980;4104562;160;4
1522893;7005;4104562;160;2
1530409;7044;4104562;160;4
1537763;7087;4104562;160;4
1539639;7100;4104562;160;3.5
1578650;7277;4104562;160;4
1612755;7444;4104562;160;4
1719068;7945;4104562;160;5
1751979;8104;4104562;160;4
1763180;8161;4104562;160;1.5
1774859;8209;4104562;160;5
1856599;8583;4104562;160;4
1870159;8649;4104562;160;4
316395;1489;4104693;161;4
646690;3055;4104934;162;4
981072;4577;4105056;163;4
1074178;4992;4105056;163;0
1407241;6483;4105056;163;5
222587;1033;4105437;164;1.5
646690;3055;4105437;164;4
820673;3815;4105437;164;1.5
1201169;5594;4105437;164;4
182173;824;4105521;165;5
240368;1121;4105521;165;4
756600;3534;4105521;165;4
1286724;5963;4105521;165;1.5
1441691;6635;4105521;165;4
1497756;6892;4105521;165;4
1845871;8542;4105521;165;4
820028;3808;4105571;166;5
1122616;5235;4105571;166;2.5
1233291;5728;4105571;166;4.5
95443;440;4105809;167;0
398640;1886;4106184;168;4
456673;2136;4106184;168;4
645190;3045;4106184;168;4
992259;4625;4106184;168;4
1148982;5363;4106184;168;5
1253593;5814;4106184;168;4
1906858;8808;4106184;168;4
1201169;5594;4106186;169;4
1881393;8700;4106186;169;4
628579;2966;4106486;170;4
646690;3055;4106486;170;4
820673;3815;4106486;170;1.5
1201169;5594;4106486;170;4
1881393;8700;4106486;170;3.5
303235;1422;4106672;171;1.5
503574;2353;4106672;171;4
937133;4355;4106672;171;3
1195791;5568;4106672;171;2.5
1373286;6352;4106672;171;2
1830117;8459;4106672;171;3
1914767;8845;4106672;171;2
1932790;8935;4106672;171;3.5
1991984;9220;4106672;171;3
1796272;8309;4109641;172;4
616756;2904;4116531;173;1
585189;2740;4180156;174;0
394132;1870;4184109;175;1
686556;3213;4184109;175;5
1596038;7370;4184109;175;4
1963107;9075;4184109;175;4
1986553;9194;4195719;176;0
124635;580;4220172;177;1.5
146392;676;4220172;177;3
231763;1080;4220172;177;3
649047;3064;4220172;177;1.5
676786;3169;4220172;177;4
751013;3511;4220172;177;4
909360;4234;4220172;177;4
1007391;4697;4220172;177;5
1074931;5000;4220172;177;4
1077482;5025;4220172;177;3
1153757;5388;4220172;177;3
1212559;5641;4220172;177;4
1294074;5990;4220172;177;4
1333484;6169;4220172;177;4.5
1422990;6554;4220172;177;4
1561743;7205;4220172;177;4
1669096;7711;4220172;177;4
1747301;8082;4220172;177;4
1871352;8653;4220172;177;4
1973312;9118;4220172;177;4
1561377;7203;4227318;178;2.5
94723;438;4228262;179;4
1745897;8074;4228262;179;4
14795;68;4228263;180;4
603219;2837;4228263;180;4
691223;3238;4228263;180;4
695443;3253;4228263;180;5
861972;4003;4228263;180;4
911394;4241;4228263;180;4
955555;4447;4228263;180;2.5
1045576;4858;4228263;180;4
1255371;5819;4228263;180;4
1291269;5980;4228263;180;4
1334400;6173;4228263;180;5
1402886;6466;4228263;180;5
1478980;6812;4228263;180;4
576860;2703;4230315;181;4
245941;1145;4235261;182;4.5
871110;4044;4235261;182;1.5
1085794;5068;4235261;182;3
1189805;5544;4235261;182;4
1512071;6964;4235261;182;4
1983470;9175;4235261;182;4
79241;374;4240636;183;4
97972;455;4240636;183;4
163832;734;4240636;183;4
176500;798;4240636;183;4.5
193028;872;4240636;183;4
354575;1683;4240636;183;4
550512;2584;4240636;183;3.5
579862;2712;4240636;183;4.5
612911;2887;4240636;183;4.5
797156;3710;4240636;183;2
810919;3774;4240636;183;3.5
1041417;4834;4240636;183;4
1446247;6660;4240636;183;4
1564129;7215;4240636;183;4
1587094;7312;4240636;183;2
1650074;7632;4240636;183;1.5
1683374;7779;4240636;183;3
1698955;7850;4240636;183;4
1859371;8593;4240636;183;4
1983907;9178;4240636;183;4
89438;418;4242986;184;5
135847;626;4242986;184;2
168541;759;4242986;184;3
328725;1562;4242986;184;4
417520;1962;4242986;184;1
459342;2149;4242986;184;4
1090638;5089;4242986;184;4
1405821;6480;4242986;184;4
1497709;6891;4242986;184;4.5
7439;32;4244580;185;0
70910;317;4244580;185;4
155643;709;4244580;185;5
511972;2392;4244580;185;4
803240;3743;4244580;185;4
1862954;8607;4244580;185;5
36285;159;4248065;186;4
948940;4419;4248065;186;2
1041792;4837;4248065;186;4
1051217;4878;4248065;186;4
1269249;5881;4248065;186;4
1775605;8211;4248065;186;4
290988;1360;4248943;187;4
298843;1398;4248943;187;3.5
516531;2407;4248943;187;4
716564;3358;4248943;187;4
794273;3696;4248943;187;4
977465;4553;4248943;187;3
1043552;4848;4248943;187;1.5
1107848;5158;4248943;187;4.5
1273199;5908;4248943;187;3.5
1275310;5921;4248943;187;3.5
1290950;5979;4248943;187;1.5
1394585;6425;4248943;187;4
1454946;6712;4248943;187;4.5
1606389;7413;4248943;187;4
1688746;7805;4248943;187;3.5
1863418;8611;4248943;187;1.5
1911908;8828;4248943;187;3
77041;358;4297989;188;5
96494;444;4297989;188;4
234105;1094;4297989;188;4
1366435;6322;4297989;188;4
1576446;7267;4297989;188;1
547477;2569;4309890;189;4
1511813;6962;4309890;189;3.5
1593150;7349;4309890;189;2.5
421999;1981;4309894;190;1.5
575769;2700;4309894;190;2
1152559;5376;4309894;190;4
146859;677;4309906;191;4
302941;1419;4309906;191;4
339087;1607;4309906;191;4.5
1008370;4701;4309906;191;3
1177816;5483;4309906;191;4
1584241;7298;4309906;191;4
1638249;7574;4309906;191;4
1829001;8453;4309906;191;4
825075;3834;4336665;192;4
1085733;5066;4336665;192;4
1363868;6313;4336665;192;4
1658061;7662;4336665;192;5
14324;65;4362987;193;4
86452;403;4362987;193;4
196496;894;4362987;193;1.5
283943;1329;4362987;193;4
437441;2052;4362987;193;2.5
457414;2138;4362987;193;4
500089;2331;4362987;193;3
1439568;6624;4362987;193;4
1530702;7047;4362987;193;5
1595109;7359;4362987;193;4
1654498;7650;4362987;193;4
1666825;7702;4362987;193;4
341104;1612;4363178;194;4
457414;2138;4363178;194;4
500089;2331;4363178;194;0.5
656002;3089;4363178;194;3.5
791656;3684;4363178;194;4
1439568;6624;4363178;194;4
1505008;6933;4363178;194;2.5
1595109;7359;4363178;194;4
622386;2938;4363317;195;4
1801432;8330;4363317;195;4
1997715;9249;4363317;195;4
1286724;5963;4363318;196;4
70532;314;4363576;197;5
174447;790;4363576;197;3.5
1308809;6056;4363576;197;1
1823724;8429;4363576;197;4
1784595;8252;4363577;198;1
1784595;8252;4363660;199;1
1784595;8252;4363661;200;2.5
343640;1627;4364553;201;3
138315;641;4364998;202;4
1141904;5324;4364998;202;3.5
1477560;6807;4364998;202;5
1683006;7778;4364998;202;4
846378;3930;4365006;203;4
939238;4372;4365006;203;4.5
977610;4554;4365006;203;4
57565;269;4366266;204;4
68409;299;4366266;204;4.5
109710;506;4366266;204;4
116490;536;4366266;204;4
323740;1533;4366266;204;3.5
40853;184;4367127;205;5
75406;344;4367127;205;4.5
265061;1235;4367127;205;4
267543;1249;4367127;205;4
399767;1889;4367127;205;4
456418;2133;4367127;205;4
463872;2176;4367127;205;4.5
484237;2269;4367127;205;3.5
774911;3619;4367127;205;4
823374;3826;4367127;205;4
840987;3906;4367127;205;1.5
1209448;5628;4367127;205;3.5
1270389;5892;4367127;205;4
1275392;5922;4367127;205;3.5
1359693;6286;4367127;205;1
1415581;6519;4367127;205;4
1473630;6795;4367127;205;4
1796960;8311;4367127;205;2
1886984;8723;4367127;205;2
1912768;8832;4367127;205;5
1986164;9190;4367127;205;0
10451;40;4367294;206;4.5
28964;127;4367294;206;5
162362;729;4367294;206;3.5
536337;2514;4367294;206;2
577673;2706;4367294;206;5
806327;3758;4367294;206;4
1075878;5011;4367294;206;3.5
1233015;5724;4367294;206;4
1430521;6587;4367294;206;4
1462661;6746;4367294;206;5
1690322;7810;4367294;206;3.5
1731444;8009;4367294;206;4.5
1756502;8133;4367294;206;1.5
86798;406;4370029;207;3.5
350586;1663;4374678;208;5
764644;3568;4374678;208;3.5
803410;3747;4374678;208;1.5
832887;3869;4374678;208;4.5
1314472;6085;4374678;208;2
1560788;7199;4374686;209;4
269905;1260;4383412;210;4
902359;4189;4383412;210;3.5
1624375;7510;4383412;210;4
1685827;7788;4383412;210;4
29055;128;4383459;211;4.5
237149;1106;4383459;211;4
285844;1338;4383459;211;1.5
515754;2404;4383459;211;4.5
538285;2523;4383459;211;4
539401;2529;4383459;211;4
885334;4124;4383459;211;4
1334320;6171;4383459;211;3.5
553103;2596;4383900;212;4
846378;3930;4383900;212;4
977610;4554;4383900;212;4
1310834;6068;4383900;212;3
1334876;6176;4383900;212;4
306207;1440;4384499;213;2
342441;1621;4384499;213;3.5
792860;3689;4384499;213;1
1065736;4950;4384499;213;1
4151;22;4387961;214;4
311589;1466;4387961;214;4
426051;2002;4387961;214;4.5
435594;2047;4387961;214;3.5
556046;2613;4387961;214;4
625486;2948;4387961;214;3
849490;3951;4387961;214;4
905221;4211;4387961;214;3
960314;4471;4387961;214;4
1149522;5364;4387961;214;5
1259729;5837;4387961;214;2
1301861;6024;4387961;214;4
1342033;6205;4387961;214;4
1439105;6622;4387961;214;4
1640678;7586;4387961;214;4
1790580;8283;4387961;214;1.5
1924488;8893;4387961;214;4
798575;3714;4390123;215;4
1305753;6041;4390123;215;5
529931;2483;4392467;216;3
603834;2842;4392467;216;4
605180;2852;4392467;216;3
1274333;5918;4392467;216;2.5
841942;3909;4397621;217;3
960091;4470;4397621;217;4
1127566;5258;4397621;217;4
1149805;5365;4397621;217;5
196062;889;4421714;218;1.5
218439;1013;4421714;218;3
228084;1059;4421714;218;4
259226;1201;4421714;218;4
293898;1378;4421714;218;5
312243;1470;4421714;218;3.5
460464;2155;4421714;218;4.5
467985;2189;4421714;218;4.5
722450;3388;4421714;218;4
764065;3564;4421714;218;3
778064;3631;4421714;218;3
837341;3885;4421714;218;4
874024;4063;4421714;218;4
875552;4070;4421714;218;4
881296;4098;4421714;218;3
886778;4131;4421714;218;4
1083790;5051;4421714;218;5
1145793;5340;4421714;218;3
1257907;5828;4421714;218;3
1348161;6237;4421714;218;4
1395181;6428;4421714;218;4
1531456;7049;4421714;218;3
1573267;7255;4421714;218;4
1586068;7306;4421714;218;4
1599805;7396;4421714;218;3.5
1624644;7511;4421714;218;2.5
1653966;7647;4421714;218;4.5
1729734;8002;4421714;218;5
1734949;8023;4421714;218;4
1777401;8223;4421714;218;4
1797449;8314;4421714;218;5
1818303;8406;4421714;218;4
1631992;7537;4435123;219;0
589120;2767;4451846;220;1.5
1907115;8809;4451846;220;4
12983;58;4454704;221;2.5
330953;1575;4454704;221;4
335219;1591;4454704;221;4
418147;1968;4454704;221;4
603600;2839;4454704;221;4
714039;3339;4454704;221;4.5
863738;4013;4454704;221;5
1221819;5682;4454704;221;4
1234229;5735;4454704;221;3.5
1574880;7263;4454704;221;3.5
1842763;8523;4454704;221;4
120344;558;4471031;222;4
296666;1392;4471031;222;4.5
418425;1970;4471031;222;4
1534616;7069;4471031;222;3
54217;249;4473285;223;4
54684;250;4473285;223;4
119441;553;4473285;223;4
166274;745;4473285;223;0
936629;4351;4473285;223;4
1288511;5970;4473285;223;1
1786447;8264;4473285;223;1.5
1992686;9224;4473285;223;1.5
12276;52;4489583;224;4
86760;405;4489583;224;4
1322153;6120;4489583;224;5
1926123;8900;4489583;224;4
1997928;9251;4489583;224;4
36757;161;4497057;225;4.5
205710;936;4497057;225;4
1326309;6139;4497057;225;4
79288;375;4514001;226;4
109996;508;4514001;226;1.5
115079;533;4514001;226;4
142328;663;4514001;226;1.5
185913;846;4514001;226;1.5
187443;854;4514001;226;4
386678;1834;4514001;226;5
424472;1990;4514001;226;4
490220;2291;4514001;226;4
491676;2299;4514001;226;1
584023;2734;4514001;226;2.5
620070;2928;4514001;226;4
769063;3589;4514001;226;5
863531;4011;4514001;226;4
867889;4031;4514001;226;3
881226;4097;4514001;226;4
905031;4208;4514001;226;4
921242;4283;4514001;226;4
997435;4645;4514001;226;5
1111897;5180;4514001;226;1.5
1237425;5747;4514001;226;5
1296931;6003;4514001;226;4
1521363;7000;4514001;226;4
1545541;7120;4514001;226;4
1659308;7668;4514001;226;4
1716666;7936;4514001;226;2.5
1787055;8268;4514001;226;4
1831026;8464;4514001;226;4
1855397;8581;4514001;226;1
