"AdID";"CreateDate";"ChangeDate";"AdStatusID";"SiteID";"AdGroupID";"ParentAdID";"PropertyTypeID";"DealTypeID";"AvailableDate";"HasCableTV";"HasCellar";"HasConservatory";"HasDishwasher";"HasDryer";"HasFireplace";"HasGarden";"HasGardenhouse";"HasLift";"HasPlayground";"HasTinkerroom";"HasWashingmachine";"HasWoodStove";"IsAttic";"IsBrightly";"IsBuildingLandConnected";"IsCentral";"IsChildFriendly";"IsCornerHouse";"IsFirstTimeUse";"IsFlatShare";"IsFurnished";"IsMiddleHouse";"IsMinergieCertified";"IsNewBuilding";"IsOldBuilding";"IsQuiet";"IsRaisedGroundFloor";"IsSunny";"IsUnderBuildingLaws";"IsUnderRoof";"IsWheelchairAccessable";"NumApartments";"NumBalconies";"NumBaths";"NumBathtubs";"NumFloors";"NumParkingIndoor";"NumParkingOutdoor";"NumPorches";"NumRooms";"NumShowers";"NumSwimmingPools";"NumTerraces";"NumToilets";"YearOfConstruction";"CountryID";"Zip";"City";"Street";"Condition";"CurrencyID";"DistanceBus";"DistanceHighway";"DistanceKindergarden";"DistancePlayground";"DistancePrimarySchool";"DistanceSecondarySchool";"DistanceShoppingFacilities";"DistanceTimeBus";"DistanceTimeHighway";"DistanceTimeShoppingFacilities";"DistanceTrainStation";"DistanceUniversity";"Floor";"Flooring";"LivingSpace";"BuildingArea";"BalconyMeters";"GardenMeters";"Heating";"LastModifiedOnSite";"MinergieGeneral";"GrossRent";"NetRent";"SideCost";"PurchasePrice";"Orientation";"ParkingIndoorText";"ParkingOutdoorText";"PetsAllowed";"PhoneType";"RenovationYear";"Situation";"StoveType";"ViewText";"Volume";"VendorCity";"VendorCountry";"VendorPriority";"VendorType";"VendorWebsite";"VendorZIP";"FlatRate";"PriceModel";"LastCreateMessageID";"LastUpdateMessageID";"LastDeleteMessageID";"LastMutatedMessageID";"GeoPosQuality";"GeoDataSource";"LevenshteinMatch";"LevenshteinFactor";"GeoPosX";"GeoPosY";"GeoPosLng";"GeoPosLat";"GeoSystem";"District";"StreetNumber";"ComparisPoints";"ComparisPrice";"ComparisPriceMin";"ComparisPriceMax";"CommunityID";"CommunityName";"UsefulArea";"PriceTypeID";"DuplicateGroupID";"LastPriceChangeDate";"LastPriceChange";"OverallPriceChange";"LocationID";"PartialMatch";"RealEstateID";"DeleteDate";"SiteIDOriginal"
5361046;2011-06-01 05:19:33.737;2016-04-21 23:22:33.343;20;201;5361046;5361046;4;20;2016-04-21 23:22:33.157;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;5.5;NULL;NULL;NULL;NULL;NULL;8;1996;Brignon;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;235;1800;NULL;NULL;NULL;06.04.2016 00:00:00;NULL;NULL;NULL;NULL;850000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Haute-Nendaz;CH;NULL;NULL;NULL;1997;NULL;NULL;40184521;158290703;135689536;NULL;5;Google;NULL;NULL;115470;590919;7.3210191000;46.1906327000;NULL;District de Conthey;NULL;NULL;NULL;NULL;NULL;6024;Nendaz;NULL;1;5980680;NULL;NULL;NULL;132183;0;3309715;NULL;NULL
5361061;2011-06-01 05:19:41.970;2016-04-21 23:22:24.780;20;201;5361061;5361061;8;20;2016-04-21 23:22:24.640;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8;1997;Haute-Nendaz;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;02.03.2016 00:00:00;NULL;NULL;NULL;NULL;1068000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Haute-Nendaz;CH;NULL;NULL;NULL;1997;NULL;NULL;40184537;158290666;107684591;NULL;5;Google;NULL;NULL;106422;590614;7.3172576000;46.1092333000;NULL;District de Conthey;NULL;NULL;NULL;NULL;NULL;6024;Nendaz;NULL;1;5980693;2011-07-16 04:49:35.477;6;6;136982;0;3309726;NULL;NULL
5364097;2011-06-01 21:03:39.670;2015-07-30 18:25:35.463;20;200;5364097;5364097;25;10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3008;Bern;Freiburgstrasse;NULL;1;100;100;NULL;NULL;NULL;NULL;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;118;118;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;40206246;126626758;111000442;NULL;9;Google;NULL;NULL;199112;597904;7.4111034000;46.9430915000;NULL;Amtsbezirk Bern;123A;NULL;NULL;NULL;NULL;351;Bern;NULL;5;5981885;NULL;NULL;NULL;190044;0;3310547;NULL;NULL
5364635;2011-06-02 04:50:19.097;2016-04-21 12:42:33.630;20;201;5364635;5364635;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6.5;NULL;NULL;NULL;NULL;NULL;8;1950;Sitten;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;224;NULL;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;658000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213443;158225797;107684596;NULL;5;Google;NULL;NULL;119512;593418;7.3533351000;46.2270208000;NULL;District de Sion;NULL;NULL;NULL;NULL;NULL;6265;Savièse;NULL;1;5982166;NULL;NULL;NULL;419808;0;3310721;NULL;NULL
5364637;2011-06-02 04:50:20.520;2016-04-21 12:42:34.533;20;201;5364637;5364637;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;NULL;NULL;NULL;8;1950;Sitten;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;210;NULL;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;604000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213445;158225804;107684597;NULL;5;Google;NULL;NULL;119512;593418;7.3533351000;46.2270208000;NULL;District de Sion;NULL;NULL;NULL;NULL;NULL;6265;Savièse;NULL;1;5982167;NULL;NULL;NULL;419808;0;3310722;NULL;NULL
5364640;2011-06-02 04:50:22.927;2016-04-21 12:42:35.050;20;201;5364640;5364640;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;NULL;NULL;NULL;8;1920;Martigny;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;210;NULL;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;604000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213449;158225808;107684598;NULL;5;Google;NULL;NULL;106517;572549;7.0836080000;46.1095888000;NULL;District de Martigny;NULL;NULL;NULL;NULL;NULL;6136;Martigny;NULL;1;5982169;NULL;NULL;NULL;142;0;3310724;NULL;NULL
5364642;2011-06-02 04:50:24.207;2016-04-21 12:42:31.523;20;201;5364642;5364642;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;NULL;NULL;NULL;8;1964;Conthey;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;210;NULL;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;604000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213451;158225782;107684599;NULL;5;Google;NULL;NULL;119071;589576;7.3035452000;46.2230047000;NULL;District de Conthey;NULL;NULL;NULL;NULL;NULL;6023;Conthey;NULL;1;5982171;NULL;NULL;NULL;1888;0;3310726;NULL;NULL
5364643;2011-06-02 04:50:24.770;2016-04-21 12:42:34.643;20;201;5364643;5364643;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;NULL;NULL;NULL;8;1870;Monthey;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;210;NULL;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;604000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213452;158225805;107684600;NULL;4;Google;NULL;NULL;117760;552344;6.8211487000;46.2095944000;NULL;District de Monthey;NULL;NULL;NULL;NULL;NULL;6153;Monthey;NULL;1;5982172;NULL;NULL;NULL;173;0;3310727;NULL;NULL
5364644;2011-06-02 04:50:25.600;2016-04-21 12:42:35.813;20;201;5364644;5364644;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6.5;NULL;NULL;NULL;NULL;NULL;8;1964;Conthey;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;224;NULL;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;658000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213453;158225813;107684601;NULL;5;Google;NULL;NULL;119071;589576;7.3035452000;46.2230047000;NULL;District de Conthey;NULL;NULL;NULL;NULL;NULL;6023;Conthey;NULL;1;5982173;NULL;NULL;NULL;1888;0;3310728;NULL;NULL
5364646;2011-06-02 04:50:27.443;2016-04-21 12:42:32.443;20;201;5364646;5364646;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6.5;NULL;NULL;NULL;NULL;NULL;8;1870;Monthey;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;224;NULL;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;658000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213455;158225788;107684602;NULL;4;Google;NULL;NULL;117760;552344;6.8211487000;46.2095944000;NULL;District de Monthey;NULL;NULL;NULL;NULL;NULL;6153;Monthey;NULL;1;5982174;NULL;NULL;NULL;173;0;3310729;NULL;NULL
5364647;2011-06-02 04:50:28.020;2016-04-21 12:42:32.880;20;201;5364647;5364647;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6.5;NULL;NULL;NULL;NULL;NULL;8;1920;Martigny;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;224;NULL;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;658000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213456;158225791;107684603;NULL;5;Google;NULL;NULL;106517;572549;7.0836080000;46.1095888000;NULL;District de Martigny;NULL;NULL;NULL;NULL;NULL;6136;Martigny;NULL;1;5982175;NULL;NULL;NULL;142;0;3310730;NULL;NULL
5364649;2011-06-02 04:50:29.100;2016-04-21 12:42:35.127;20;201;5364649;5364649;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL;NULL;NULL;NULL;8;1964;Conthey;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;137;NULL;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;468000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213458;158225809;107684604;NULL;5;Google;NULL;NULL;119071;589576;7.3035452000;46.2230047000;NULL;District de Conthey;NULL;NULL;NULL;NULL;NULL;6023;Conthey;NULL;1;5982177;NULL;NULL;NULL;1888;0;3310732;NULL;NULL
5364650;2011-06-02 04:50:29.677;2016-04-21 12:42:33.007;20;201;5364650;5364650;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL;NULL;NULL;NULL;8;1870;Monthey;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;137;NULL;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;468000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213459;158225792;107684605;NULL;4;Google;NULL;NULL;117760;552344;6.8211487000;46.2095944000;NULL;District de Monthey;NULL;NULL;NULL;NULL;NULL;6153;Monthey;NULL;1;5965199;NULL;NULL;NULL;173;0;3298671;NULL;NULL
5364651;2011-06-02 04:50:30.223;2016-04-21 12:42:35.347;20;201;5364651;5364651;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL;NULL;NULL;NULL;8;1920;Martigny;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;137;NULL;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;468000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213460;158225811;107684606;NULL;5;Google;NULL;NULL;106517;572549;7.0836080000;46.1095888000;NULL;District de Martigny;NULL;NULL;NULL;NULL;NULL;6136;Martigny;NULL;1;5982178;NULL;NULL;NULL;142;0;3310733;NULL;NULL
5364653;2011-06-02 04:50:31.067;2016-04-21 12:42:31.257;20;201;8788307;5364653;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL;NULL;NULL;NULL;8;1870;Monthey;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;163;691;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;488000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213462;158225781;107684607;NULL;4;Google;NULL;NULL;117760;552344;6.8211487000;46.2095944000;NULL;District de Monthey;NULL;NULL;NULL;NULL;NULL;6153;Monthey;NULL;1;7274704;2014-01-21 04:34:00.750;-24;-24;173;0;3310735;NULL;NULL
5364656;2011-06-02 04:50:38.223;2016-04-21 12:42:33.270;20;201;5364656;5364656;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;NULL;NULL;NULL;8;1964;Conthey;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;143;NULL;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;498000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213466;158225794;107684609;NULL;5;Google;NULL;NULL;119071;589576;7.3035452000;46.2230047000;NULL;District de Conthey;NULL;NULL;NULL;NULL;NULL;6023;Conthey;NULL;1;5982182;NULL;NULL;NULL;1888;0;3310737;NULL;NULL
5364657;2011-06-02 04:50:38.880;2016-04-21 12:42:32.537;20;201;5364657;5364657;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;NULL;NULL;NULL;8;1920;Martigny;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;143;NULL;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;498000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213467;158225789;107684610;NULL;5;Google;NULL;NULL;106517;572549;7.0836080000;46.1095888000;NULL;District de Martigny;NULL;NULL;NULL;NULL;NULL;6136;Martigny;NULL;1;5982183;NULL;NULL;NULL;142;0;3310738;NULL;NULL
5364658;2011-06-02 04:50:39.660;2016-04-21 12:42:34.160;20;201;5364658;5364658;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;NULL;NULL;NULL;8;1870;Monthey;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;143;NULL;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;498000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213468;158225801;113288369;NULL;4;Google;NULL;NULL;117760;552344;6.8211487000;46.2095944000;NULL;District de Monthey;NULL;NULL;NULL;NULL;NULL;6153;Monthey;NULL;1;6643025;NULL;NULL;NULL;173;0;4128907;NULL;NULL
5364660;2011-06-02 04:50:41.113;2016-04-21 12:42:33.910;20;201;5364660;5364660;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6.5;NULL;NULL;NULL;NULL;NULL;8;1964;Conthey;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;217;NULL;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;568000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213470;158225799;107684612;NULL;5;Google;NULL;NULL;119071;589576;7.3035452000;46.2230047000;NULL;District de Conthey;NULL;NULL;NULL;NULL;NULL;6023;Conthey;NULL;1;5982185;NULL;NULL;NULL;1888;0;3310739;NULL;NULL
5364661;2011-06-02 04:50:43.363;2016-04-21 12:42:32.053;20;201;5364661;5364661;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6.5;NULL;NULL;NULL;NULL;NULL;8;1870;Monthey;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;217;NULL;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;568000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213471;158225785;107684613;NULL;4;Google;NULL;NULL;117760;552344;6.8211487000;46.2095944000;NULL;District de Monthey;NULL;NULL;NULL;NULL;NULL;6153;Monthey;NULL;1;5982187;NULL;NULL;NULL;173;0;3310740;NULL;NULL
5364665;2011-06-02 04:50:48.740;2016-04-21 12:42:33.380;20;201;5364665;5364665;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;NULL;NULL;2011;8;1964;Conthey;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;190;NULL;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;536000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213475;158225795;107684615;NULL;5;Google;NULL;NULL;119071;589576;7.3035452000;46.2230047000;NULL;District de Conthey;NULL;NULL;NULL;NULL;NULL;6023;Conthey;NULL;1;5982189;NULL;NULL;NULL;1888;0;3310742;NULL;NULL
5364667;2011-06-02 04:50:50.897;2016-04-21 12:42:34.957;20;201;5364667;5364667;21;20;9999-12-31 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;NULL;NULL;NULL;8;1870;Monthey;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;190;NULL;NULL;NULL;NULL;17.03.2015 09:31:30;NULL;NULL;NULL;NULL;536000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Ardon;CH;NULL;NULL;NULL;1957;NULL;NULL;40213479;158225807;107684616;NULL;4;Google;NULL;NULL;117760;552344;6.8211487000;46.2095944000;NULL;District de Monthey;NULL;NULL;NULL;NULL;NULL;6153;Monthey;NULL;1;5982190;NULL;NULL;NULL;173;0;3310743;NULL;NULL
